product_id,store_id,order_date,selling_price,customer_id,order_id
P0587,S0082,04-05-2023,2733,123510707,1111129934
P0668,S0001,20-06-2021,3031,123552399,1111184952
P0548,S0106,12-12-2021,2355,123472112,1111145433
P0421,S0087,16-02-2023,1296,123480716,1111150506
P0140,S0106,06-09-2021,268,123524142,1111111567
P0333,S0070,21-04-2022,500,123562890,1111124422
P0296,S0038,17-12-2022,1569,123555532,1111129358
P0671,S0050,21-08-2022,4741,123484661,1111116647
P0345,S0110,09-12-2022,3787,123470315,1111118265
P0551,S0078,26-11-2021,2149,123499133,1111134537
P0184,S0008,15-03-2021,1729,123552524,1111130272
P0177,S0046,13-05-2023,3225,123531740,1111170602
P0735,S0004,01-11-2023,3643,123527563,1111114363
P0689,S0049,24-02-2022,2664,123470978,1111174798
P0747,S0099,01-01-2024,3066,123564596,1111158301
P0695,S0097,16-04-2024,715,123531748,1111145577
P0665,S0003,28-06-2021,4341,123560064,1111115007
P0260,S0053,23-06-2021,723,123527627,1111117591
P0260,S0081,03-11-2023,1014,123467305,1111135745
P0196,S0072,28-07-2021,4853,123541108,1111135805
P0017,S0089,09-07-2023,4386,123563949,1111137543
P0060,S0017,12-06-2023,4471,123473012,1111158256
P0663,S0067,10-10-2022,4443,123565038,1111166236
P0141,S0078,21-11-2022,3913,123461122,1111154444
P0614,S0100,02-04-2021,2535,123549130,1111113382
P0426,S0038,06-03-2022,3303,123458588,1111156471
P0721,S0008,12-10-2023,2032,123481354,1111150780
P0261,S0052,13-03-2021,1199,123497855,1111167481
P0477,S0061,04-07-2021,1800,123512394,1111180087
P0223,S0040,16-08-2022,4537,123559297,1111180146
P0689,S0108,20-05-2022,3051,123538212,1111114797
P0712,S0133,30-03-2024,3546,123506323,1111185661
P0527,S0137,11-06-2021,1317,123565024,1111129641
P0709,S0064,23-08-2021,3017,123466998,1111156179
P0148,S0049,20-06-2021,1746,123478793,1111132524
P0724,S0028,20-01-2021,4626,123529671,1111173478
P0238,S0046,12-11-2022,738,123466313,1111167132
P0089,S0002,29-06-2022,3031,123545493,1111176338
P0260,S0051,07-06-2022,849,123539306,1111182342
P0350,S0104,17-05-2023,1307,123528685,1111142250
P0197,S0056,04-10-2022,949,123543239,1111159986
P0078,S0108,16-08-2021,4901,123503453,1111141291
P0204,S0033,02-12-2023,2669,123493828,1111113090
P0476,S0066,29-12-2021,3618,123475576,1111123579
P0664,S0135,31-07-2023,1095,123458957,1111118873
P0116,S0117,16-08-2023,297,123548849,1111115230
P0184,S0043,12-04-2022,2135,123468938,1111168689
P0390,S0077,03-05-2023,1853,123460101,1111148174
P0169,S0097,25-12-2023,4232,123499161,1111148598
P0731,S0026,01-02-2023,1146,123511581,1111137104
P0453,S0040,18-08-2022,3517,123491737,1111119370
P0660,S0051,05-11-2022,3982,123460042,1111135120
P0063,S0108,24-02-2022,4795,123460950,1111181214
P0683,S0031,16-12-2022,264,123472458,1111179122
P0090,S0116,11-04-2024,873,123565587,1111182224
P0221,S0013,03-12-2021,2703,123489300,1111183553
P0639,S0118,25-07-2023,3519,123515909,1111139187
P0598,S0026,18-08-2022,3827,123510450,1111182548
P0611,S0056,22-04-2021,2625,123543613,1111165977
P0639,S0010,07-07-2023,4396,123478537,1111163268
P0116,S0137,23-07-2023,1380,123558827,1111148870
P0219,S0087,20-01-2022,2353,123533927,1111131525
P0426,S0131,03-06-2023,160,123480944,1111180852
P0012,S0038,22-10-2021,927,123486870,1111181644
P0227,S0084,01-10-2022,3136,123495805,1111143057
P0543,S0049,25-12-2023,4404,123510838,1111121266
P0676,S0008,02-02-2021,888,123524019,1111184431
P0226,S0125,23-12-2023,4570,123457413,1111128177
P0733,S0056,01-10-2023,2893,123533445,1111182570
P0639,S0062,02-06-2022,1857,123469548,1111179459
P0277,S0051,05-07-2023,2728,123500232,1111137540
P0103,S0107,12-02-2023,569,123482819,1111163205
P0058,S0052,26-02-2021,2023,123486700,1111167899
P0549,S0129,30-07-2023,4839,123473911,1111155842
P0466,S0043,29-06-2021,410,123563681,1111124880
P0223,S0131,17-09-2023,2813,123509114,1111139392
P0611,S0059,13-12-2023,3285,123472051,1111133626
P0718,S0082,25-08-2021,1752,123472028,1111169654
P0195,S0125,13-08-2023,1104,123547549,1111175866
P0220,S0139,02-02-2021,3868,123505101,1111115779
P0318,S0053,17-10-2021,2873,123473689,1111155449
P0051,S0141,10-04-2022,3520,123557485,1111156704
P0015,S0043,18-10-2022,4054,123506827,1111151628
P0490,S0084,24-03-2024,3686,123527380,1111132117
P0333,S0009,29-09-2023,1257,123564954,1111180517
P0500,S0013,25-01-2023,2299,123564322,1111122793
P0333,S0108,13-09-2021,938,123513971,1111123004
P0125,S0128,14-04-2021,1597,123483437,1111165468
P0718,S0132,28-05-2023,3734,123515003,1111181529
P0438,S0049,21-07-2023,1433,123505467,1111133688
P0046,S0055,26-06-2022,293,123470128,1111147613
P0718,S0114,16-10-2022,3703,123464740,1111147146
P0102,S0095,18-11-2023,4010,123524271,1111163015
P0481,S0110,16-10-2021,2571,123553761,1111125038
P0112,S0107,19-06-2022,1720,123488627,1111180604
P0741,S0031,31-10-2021,3621,123548167,1111142592
P0729,S0055,05-05-2023,1410,123510094,1111155306
P0348,S0003,18-01-2023,3743,123552206,1111116737
P0372,S0125,28-09-2021,281,123559447,1111122429
P0572,S0071,03-03-2024,4438,123548016,1111134493
P0720,S0043,07-09-2023,1430,123484464,1111121390
P0476,S0043,29-01-2023,3406,123484667,1111158947
P0129,S0022,07-12-2021,4132,123507354,1111178419
P0713,S0090,30-05-2021,1661,123465527,1111155245
P0551,S0044,03-04-2024,646,123497250,1111156761
P0277,S0143,19-03-2023,2356,123554331,1111150730
P0219,S0040,19-02-2023,2643,123522943,1111177070
P0077,S0020,21-06-2023,952,123496931,1111119099
P0531,S0139,19-08-2022,1789,123512050,1111130508
P0299,S0038,17-08-2023,4951,123542505,1111137228
P0747,S0138,05-02-2021,3264,123517659,1111167517
P0419,S0004,12-04-2021,1278,123485407,1111172881
P0716,S0105,07-11-2023,125,123560241,1111150034
P0044,S0066,21-03-2021,3273,123463839,1111186453
P0615,S0084,06-01-2023,1002,123562472,1111135195
P0361,S0104,07-08-2023,2027,123513721,1111181927
P0141,S0015,06-05-2022,498,123459034,1111151508
P0350,S0066,06-01-2021,1961,123531612,1111147009
P0156,S0138,14-12-2022,4643,123462548,1111128273
P0279,S0078,28-05-2023,2513,123546101,1111116864
P0220,S0023,24-07-2023,1439,123512943,1111172062
P0048,S0056,01-04-2021,2448,123523217,1111183599
P0376,S0023,01-01-2021,210,123564243,1111172907
P0138,S0099,20-08-2023,1103,123567680,1111143019
P0654,S0013,29-12-2021,1458,123557382,1111137923
P0278,S0061,02-12-2022,141,123540716,1111133616
P0018,S0055,12-09-2022,619,123529591,1111161687
P0448,S0045,23-02-2024,4300,123548223,1111150626
P0689,S0132,27-08-2023,4950,123536781,1111125840
P0333,S0008,14-01-2023,2883,123500464,1111134020
P0635,S0055,29-07-2021,3664,123480128,1111171030
P0189,S0115,09-11-2023,3922,123479663,1111176898
P0747,S0139,18-03-2024,4334,123556531,1111129496
P0663,S0029,10-05-2023,2471,123555178,1111185583
P0551,S0068,01-01-2022,4113,123512826,1111113408
P0481,S0061,16-07-2022,830,123519711,1111133288
P0446,S0015,06-01-2023,3838,123563558,1111178884
P0720,S0088,26-06-2021,4792,123542845,1111118628
P0651,S0036,17-12-2023,695,123542278,1111138068
P0354,S0066,05-01-2024,127,123459343,1111167051
P0712,S0094,07-03-2022,2801,123476330,1111178308
P0249,S0050,06-03-2024,2099,123520047,1111133525
P0183,S0104,01-03-2024,4303,123465911,1111132278
P0459,S0008,02-02-2022,2344,123532892,1111132724
P0251,S0020,12-01-2023,2250,123465528,1111121479
P0457,S0085,27-09-2022,2348,123544752,1111164732
P0658,S0037,05-05-2022,1414,123492052,1111135563
P0156,S0001,16-03-2022,329,123563763,1111125228
P0741,S0038,24-08-2021,4317,123499152,1111172478
P0617,S0020,30-12-2021,2274,123461270,1111160080
P0665,S0096,17-01-2023,577,123527185,1111132466
P0280,S0097,18-12-2022,3134,123469990,1111153420
P0364,S0098,26-06-2022,1657,123554065,1111180477
P0067,S0133,17-12-2023,4500,123486067,1111132844
P0712,S0093,14-02-2021,2161,123562168,1111181447
P0039,S0131,20-10-2022,2469,123493373,1111183226
P0569,S0120,17-03-2024,3549,123463477,1111161125
P0556,S0023,10-08-2022,659,123485228,1111120480
P0499,S0133,13-12-2023,3301,123508845,1111159734
P0499,S0143,25-09-2021,3644,123525592,1111169017
P0452,S0125,07-03-2022,2663,123476458,1111181866
P0513,S0062,25-10-2022,575,123524119,1111126453
P0017,S0132,25-01-2024,2750,123524770,1111179597
P0590,S0076,01-06-2022,4548,123557996,1111168111
P0286,S0116,02-09-2022,4534,123492360,1111176145
P0130,S0078,17-07-2021,3756,123560523,1111130224
P0453,S0089,20-09-2021,3664,123508264,1111159227
P0028,S0048,01-04-2022,1696,123525680,1111149326
P0660,S0070,17-02-2021,2143,123459505,1111140099
P0277,S0047,02-02-2021,4288,123518647,1111177775
P0182,S0091,30-09-2022,4951,123509257,1111179972
P0470,S0138,22-07-2021,3921,123505139,1111111629
P0229,S0017,23-07-2022,2815,123549445,1111176279
P0408,S0108,23-04-2024,2057,123478066,1111169137
P0565,S0001,09-07-2023,3365,123506861,1111186012
P0376,S0125,24-10-2023,2048,123468637,1111169471
P0501,S0112,07-05-2021,300,123510399,1111148113
P0670,S0110,21-05-2021,297,123489712,1111160700
P0144,S0065,28-12-2023,2053,123494605,1111174965
P0333,S0026,19-08-2022,2705,123524853,1111162045
P0402,S0085,08-02-2023,3979,123547510,1111185260
P0125,S0066,29-03-2022,790,123497499,1111174969
P0364,S0052,22-03-2023,1029,123502274,1111152540
P0718,S0103,05-11-2021,1551,123510971,1111121169
P0141,S0110,04-08-2022,4412,123510556,1111131582
P0665,S0052,05-08-2023,1674,123491737,1111111833
P0137,S0013,12-07-2022,3821,123523538,1111125377
P0008,S0048,24-05-2023,814,123470492,1111173370
P0028,S0060,21-06-2022,2117,123513756,1111187843
P0493,S0002,29-08-2021,3177,123473908,1111120090
P0332,S0063,19-12-2022,2315,123485531,1111116076
P0212,S0129,27-01-2023,2079,123538596,1111186910
P0565,S0024,11-10-2022,2989,123502161,1111187439
P0593,S0049,18-01-2023,2156,123457469,1111180088
P0682,S0067,14-11-2022,3556,123562081,1111130025
P0206,S0051,26-09-2022,3545,123527980,1111123214
P0256,S0110,23-02-2024,4448,123565530,1111164905
P0731,S0023,20-06-2023,1554,123483492,1111147624
P0663,S0078,09-01-2022,2241,123466206,1111151302
P0712,S0110,24-05-2022,3817,123467455,1111148483
P0038,S0125,16-12-2023,3626,123457424,1111186801
P0140,S0012,21-10-2022,3400,123553882,1111130324
P0575,S0002,03-08-2021,2160,123511632,1111176459
P0735,S0126,02-06-2021,4245,123503754,1111181479
P0514,S0143,28-01-2024,1966,123537539,1111174531
P0241,S0125,22-08-2022,2424,123482407,1111132009
P0569,S0073,30-03-2023,4503,123542485,1111137185
P0543,S0125,16-02-2021,4080,123472652,1111152679
P0704,S0144,02-10-2021,2126,123521185,1111186810
P0372,S0056,15-07-2021,2262,123505207,1111177596
P0201,S0020,23-12-2022,1356,123542350,1111142147
P0582,S0023,01-04-2022,3730,123564207,1111139530
P0114,S0040,19-12-2023,4241,123543185,1111147536
P0491,S0056,08-04-2024,2874,123510089,1111155019
P0340,S0110,03-05-2022,1318,123486233,1111160113
P0039,S0110,27-05-2021,3810,123478998,1111169455
P0455,S0034,20-03-2022,3662,123535015,1111142569
P0513,S0104,29-04-2022,2586,123563708,1111115940
P0227,S0048,24-04-2022,4783,123546941,1111148810
P0263,S0028,16-12-2023,237,123491267,1111124870
P0694,S0138,09-11-2023,108,123458537,1111161378
P0132,S0038,26-10-2021,3122,123541836,1111176417
P0499,S0103,29-05-2022,3379,123531358,1111172646
P0458,S0071,22-12-2023,4595,123512880,1111136740
P0103,S0125,18-02-2024,2292,123497002,1111157796
P0042,S0008,27-06-2023,298,123538323,1111140612
P0668,S0020,27-10-2022,2641,123464943,1111180661
P0280,S0022,15-01-2023,4897,123500636,1111129546
P0283,S0013,02-04-2024,302,123459178,1111149185
P0506,S0056,29-04-2022,2980,123513011,1111169664
P0527,S0020,07-12-2022,268,123521901,1111173204
P0018,S0110,03-09-2021,2039,123489223,1111143636
P0212,S0002,16-11-2022,3298,123499984,1111162071
P0141,S0049,01-08-2023,3877,123551300,1111160828
P0491,S0024,02-11-2021,2233,123493889,1111179145
P0059,S0072,26-12-2021,2774,123486087,1111150527
P0664,S0124,26-04-2023,2331,123541941,1111186532
P0092,S0106,08-04-2021,2433,123532329,1111115440
P0144,S0132,16-02-2024,3184,123562724,1111154700
P0140,S0027,12-04-2024,2846,123539316,1111135801
P0483,S0030,11-03-2021,3454,123534275,1111150639
P0069,S0067,06-05-2021,310,123539237,1111162245
P0026,S0112,25-12-2023,1568,123479027,1111182377
P0681,S0142,25-05-2022,2160,123480046,1111133618
P0390,S0011,14-04-2024,1932,123468939,1111152520
P0269,S0142,12-03-2024,4219,123487079,1111153986
P0548,S0077,15-11-2022,4302,123509715,1111153334
P0089,S0066,19-11-2021,3502,123561393,1111146753
P0664,S0089,23-06-2021,4825,123456840,1111162594
P0116,S0107,29-07-2021,3167,123566976,1111175995
P0741,S0031,14-03-2023,883,123498467,1111165387
P0615,S0137,25-08-2023,4817,123524008,1111131405
P0415,S0104,12-10-2023,2124,123517847,1111113320
P0017,S0093,10-03-2023,3224,123477889,1111130191
P0611,S0026,16-12-2022,1734,123481788,1111111316
P0125,S0024,09-03-2023,3286,123536715,1111144573
P0269,S0051,30-05-2022,2036,123487348,1111184766
P0260,S0096,19-01-2021,4156,123505423,1111118776
P0639,S0114,06-10-2023,4730,123475328,1111185985
P0590,S0078,24-05-2022,2154,123511056,1111119103
P0229,S0051,31-08-2023,1300,123506234,1111186009
P0654,S0096,17-01-2024,1207,123548850,1111119883
P0324,S0122,18-04-2022,3640,123539084,1111147692
P0415,S0002,03-07-2021,4525,123460458,1111120409
P0165,S0038,14-09-2023,1131,123498064,1111142690
P0747,S0028,29-01-2023,3158,123567884,1111153565
P0536,S0045,07-12-2021,738,123529971,1111134793
P0506,S0082,24-06-2022,4486,123567422,1111140314
P0233,S0012,13-05-2023,1473,123475120,1111151293
P0527,S0113,15-11-2021,186,123559395,1111119184
P0088,S0048,24-01-2022,3685,123537683,1111165274
P0663,S0039,22-11-2022,343,123517368,1111144219
P0223,S0065,02-09-2021,1369,123486349,1111181461
P0033,S0126,13-09-2022,4259,123482247,1111160821
P0177,S0097,26-07-2023,2186,123462195,1111147294
P0132,S0098,04-08-2023,4097,123461628,1111118377
P0364,S0059,19-05-2023,2204,123496199,1111140127
P0657,S0026,20-07-2023,3474,123561990,1111120645
P0655,S0133,14-08-2021,666,123521760,1111161953
P0196,S0031,27-01-2021,1313,123548266,1111180870
P0504,S0049,06-03-2024,3951,123554506,1111163038
P0371,S0031,22-05-2023,3900,123541352,1111155593
P0261,S0083,31-12-2023,1526,123523371,1111118103
P0737,S0023,15-06-2021,2582,123549629,1111152752
P0114,S0037,20-07-2023,4340,123502451,1111186173
P0377,S0071,09-03-2021,2386,123531193,1111161488
P0186,S0049,12-01-2023,768,123510846,1111183580
P0438,S0131,24-03-2024,2794,123474683,1111112604
P0046,S0031,02-12-2021,3540,123482884,1111111826
P0317,S0023,02-08-2021,4364,123534441,1111164745
P0112,S0124,19-10-2023,947,123508057,1111186944
P0664,S0117,11-02-2021,2942,123500041,1111114600
P0520,S0132,06-04-2021,3544,123537410,1111138977
P0505,S0048,15-12-2023,4785,123512451,1111155737
P0689,S0018,12-02-2022,3517,123562011,1111128363
P0137,S0095,16-06-2021,3506,123553465,1111112408
P0223,S0024,06-02-2023,4187,123546716,1111157523
P0261,S0086,18-08-2023,3186,123554940,1111112867
P0283,S0087,31-12-2021,538,123460847,1111186335
P0420,S0110,10-04-2023,2639,123466462,1111139393
P0015,S0059,06-03-2021,4528,123553034,1111164105
P0394,S0088,01-06-2023,2073,123541747,1111120581
P0739,S0071,28-01-2023,3321,123482480,1111185672
P0400,S0030,03-05-2023,2771,123499598,1111161895
P0190,S0013,12-11-2023,3344,123464081,1111145681
P0077,S0020,13-09-2023,349,123498363,1111165999
P0175,S0067,13-08-2022,2562,123553227,1111130334
P0051,S0021,28-12-2022,4004,123511374,1111181733
P0551,S0096,22-10-2022,4240,123514425,1111166330
P0198,S0049,20-03-2024,3450,123540611,1111127948
P0702,S0040,14-03-2021,3544,123482390,1111183047
P0272,S0104,26-05-2023,3242,123479230,1111171503
P0459,S0038,18-04-2023,2991,123555247,1111185528
P0481,S0102,31-10-2021,4868,123530350,1111164776
P0181,S0104,23-02-2023,460,123551098,1111162868
P0351,S0023,09-09-2022,2653,123485621,1111150029
P0536,S0076,07-04-2024,1350,123514064,1111167306
P0361,S0038,17-09-2023,3240,123525140,1111116508
P0131,S0108,12-09-2022,2379,123559801,1111111467
P0655,S0131,27-10-2022,1795,123497358,1111159050
P0336,S0048,18-01-2021,1158,123549247,1111170210
P0701,S0132,15-10-2023,1848,123529426,1111171479
P0290,S0069,14-10-2022,3253,123564124,1111131551
P0543,S0042,15-08-2023,3164,123502279,1111176254
P0297,S0096,03-07-2022,2875,123534311,1111160741
P0355,S0008,11-03-2023,1767,123493928,1111133619
P0733,S0115,11-10-2021,1127,123509813,1111154250
P0512,S0020,24-02-2024,776,123459670,1111187067
P0697,S0065,10-03-2024,2433,123550755,1111136656
P0220,S0142,07-07-2023,1578,123524405,1111112058
P0565,S0123,13-06-2022,1676,123508921,1111187249
P0325,S0114,06-03-2024,2404,123475961,1111129363
P0296,S0042,18-08-2023,344,123477199,1111179472
P0481,S0113,10-08-2022,1115,123469781,1111164829
P0664,S0109,03-05-2022,1588,123461831,1111168616
P0671,S0045,30-01-2022,4482,123509405,1111187552
P0608,S0104,11-12-2023,2712,123507415,1111174151
P0569,S0039,31-12-2023,850,123524683,1111145584
P0512,S0117,29-06-2022,4735,123533602,1111151251
P0565,S0112,24-04-2024,244,123543181,1111165129
P0453,S0028,19-11-2022,1929,123563335,1111126306
P0039,S0030,22-06-2023,4147,123534672,1111145862
P0087,S0026,12-05-2022,4023,123482540,1111130657
P0726,S0098,18-11-2022,2491,123563116,1111129810
P0498,S0004,15-02-2024,990,123471878,1111144021
P0241,S0095,24-01-2024,4374,123485631,1111117024
P0379,S0085,25-05-2023,551,123478585,1111170599
P0280,S0049,20-06-2022,2299,123497700,1111163823
P0296,S0003,06-03-2021,1456,123533476,1111112289
P0260,S0061,24-12-2021,4412,123529926,1111124182
P0376,S0066,05-01-2021,4977,123554171,1111165437
P0628,S0112,08-12-2023,4949,123566793,1111155642
P0704,S0070,07-09-2021,3866,123564643,1111171812
P0296,S0042,19-02-2022,4084,123546601,1111180563
P0705,S0028,02-07-2023,2778,123544624,1111179337
P0748,S0013,10-09-2022,2620,123564989,1111187533
P0144,S0108,05-03-2024,2113,123531812,1111135005
P0018,S0039,31-08-2023,3545,123502132,1111116595
P0206,S0085,14-10-2021,2387,123549330,1111111453
P0665,S0020,20-10-2022,4973,123477064,1111147203
P0280,S0139,28-01-2023,1462,123545728,1111147050
P0651,S0013,02-02-2021,4275,123477056,1111161032
P0149,S0097,02-02-2022,4554,123495244,1111174928
P0569,S0092,03-11-2022,3849,123462021,1111159413
P0213,S0040,24-08-2021,4068,123501680,1111120535
P0238,S0036,19-03-2021,4519,123484593,1111185425
P0551,S0016,01-12-2021,4326,123490489,1111126812
P0100,S0104,24-03-2022,3938,123473658,1111120587
P0504,S0026,08-01-2023,3789,123561398,1111149179
P0261,S0022,01-10-2021,3075,123490524,1111148922
P0125,S0069,30-03-2021,1402,123487006,1111181807
P0556,S0072,08-01-2023,4280,123536257,1111161717
P0051,S0032,07-07-2022,178,123551959,1111175036
P0613,S0070,01-07-2021,1555,123496078,1111144658
P0109,S0088,11-06-2022,1170,123504769,1111134941
P0436,S0142,14-06-2022,296,123515706,1111119483
P0459,S0024,24-01-2022,958,123463499,1111141739
P0549,S0094,14-10-2022,933,123513546,1111181551
P0220,S0137,29-09-2022,3139,123536413,1111121964
P0171,S0010,12-02-2021,2622,123522274,1111156889
P0177,S0065,24-04-2024,2349,123560533,1111138174
P0296,S0051,11-07-2022,251,123563423,1111132496
